PersonType,Age,CityState,Injury,SafetyDevice,Date,Time,County,Location,Troop
ADULT,45,"ST LOUIS, MO",FATAL,EXEMPT,2024-08-22,12:41AM,ST. LOUIS,NORTHBOUND INTERSTATE 55 AT BAYLESS AVE,C
ADULT,29,"HAWK POINT, MO",NO INJURY,YES,2024-08-21,8:45PM,LINCOLN,WESTBOUND MISSOURI 47 AT ROUTE H,C
ADULT,41,"TROY, MO",MINOR,NO,2024-08-21,8:45PM,LINCOLN,WESTBOUND MISSOURI 47 AT ROUTE H,C
ADULT,24,"SULLIVAN, MO",MODERATE,YES,2024-08-21,6:55PM,FRANKLIN,SOUTH OUTER ROAD EAST OF GLASER ROAD,C
ADULT,23,"PARK HILLS, MO",SERIOUS,YES,2024-08-21,4:45PM,ST. FRANCOIS,HIGHWAY 8 WEST OF MARLER ROAD,C
ADULT,86,"POTOSI, MO",FATAL,YES,2024-08-21,4:45PM,ST. FRANCOIS,HIGHWAY 8 WEST OF MARLER ROAD,C
ADULT,71,"TROY, MO",MODERATE,YES,2024-08-21,11:35AM,LINCOLN,SOUTHBOUND US HIGHWAY 61 AT ROUTE U,C
ADULT,76,ST CHARLES MO,MINOR,YES,2024-08-21,10:55AM,ST. LOUIS,NORTHBOUND MO-141 AT HWY 370,C
ADULT,77,ST CHARLES MO,NO INJURY,YES,2024-08-21,10:55AM,ST. LOUIS,NORTHBOUND MO-141 AT HWY 370,C
ADULT,29,HOUSE SPRINGS MO,NO INJURY,YES,2024-08-21,10:55AM,ST. LOUIS,NORTHBOUND MO-141 AT HWY 370,C
ADULT,53,"O'FALLON, MO",MODERATE,YES,2024-08-20,4:20PM,ST. CHARLES,WESTBOUND MO-94 AT WOLFRUM ROAD,C
ADULT,55,"WELDON SPRING, MO",NO INJURY,YES,2024-08-20,4:20PM,ST. CHARLES,WESTBOUND MO-94 AT WOLFRUM ROAD,C
ADULT,51,"HIGH RIDGE, MO",MODERATE,YES,2024-08-20,4:00PM,JEFFERSON,EASTBOUND ROUTE M EAST OF OLD LEMAY FERRY ROAD,C
ADULT,26,"FESTUS, MO",NO INJURY,YES,2024-08-20,4:00PM,JEFFERSON,EASTBOUND ROUTE M EAST OF OLD LEMAY FERRY ROAD,C
ADULT,78,"ST. CHARLES, MO",MINOR,YES,2024-08-20,11:23AM,ST. CHARLES,70 WESTBOUND EAST OF MISSOURI 370,C
ADULT,37,"LUGOFF, SOUTH CAROLINA",NO INJURY,YES,2024-08-20,11:23AM,ST. CHARLES,70 WESTBOUND EAST OF MISSOURI 370,C
ADULT,64,"ST. CHARLES, MO",MODERATE,UNKNOWN,2024-08-20,8:40AM,ST. CHARLES,WESTBOUND I-70 AT MILE MARKER 220,C
ADULT,34,"WENTZVILLE, MO",MINOR,YES,2024-08-20,8:40AM,ST. CHARLES,WESTBOUND I-70 AT MILE MARKER 220,C
ADULT,33,"ST. CHARLES, MO",NO INJURY,YES,2024-08-20,8:40AM,ST. CHARLES,WESTBOUND I-70 AT MILE MARKER 220,C
ADULT,22,"ST. LOUIS, MO",NO INJURY,YES,2024-08-20,8:30AM,JEFFERSON,US 61 AT ROUTE M,C
ADULT,68,"BARNHART, MO",NO INJURY,YES,2024-08-20,8:30AM,JEFFERSON,US 61 AT ROUTE M,C
ADULT,46,"BARNHART, MO",MINOR,YES,2024-08-20,8:30AM,JEFFERSON,US 61 AT ROUTE M,C
ADULT,39,"FERGUSON, MO",MINOR,NO,2024-08-20,8:20AM,ST. LOUIS,"WESTBOUND INTERSTATE 70, WEST OF JENNINGS STATION ROAD",C
ADULT,39,"ST. LOUIS, MO",NO INJURY,YES,2024-08-20,8:20AM,ST. LOUIS,"WESTBOUND INTERSTATE 70, WEST OF JENNINGS STATION ROAD",C
ADULT,57,"BRIDGETON, MO",NO INJURY,YES,2024-08-20,8:20AM,ST. LOUIS,"WESTBOUND INTERSTATE 70, WEST OF JENNINGS STATION ROAD",C
ADULT,74,"FENTON, MO",MODERATE,NO,2024-08-20,5:30AM,JEFFERSON,NEW SUGAR CREEK ROAD AT VALLEY DRIVE,C
ADULT,48,"FENTON, MO",NO INJURY,YES,2024-08-20,5:30AM,JEFFERSON,NEW SUGAR CREEK ROAD AT VALLEY DRIVE,C
ADULT,34,"HIGH RIDGE, MO",MINOR,NO,2024-08-20,5:30AM,JEFFERSON,NEW SUGAR CREEK ROAD SOUTH OF VALLEY DELL ROAD,C
ADULT,24,"WRIGHT CITY, MO",SERIOUS,YES,2024-08-19,9:45PM,LINCOLN,EAST OUTER 61 NORTH OF ROUTE C,C
ADULT,19,"TROY, MO",MODERATE,YES,2024-08-19,9:45PM,LINCOLN,EAST OUTER 61 NORTH OF ROUTE C,C
ADULT,21,"HAWK POINT, MO",SERIOUS,NO,2024-08-19,9:45PM,LINCOLN,EAST OUTER 61 NORTH OF ROUTE C,C
ADULT,23,"HAWK POINT, MO",MODERATE,NO,2024-08-19,9:45PM,LINCOLN,EAST OUTER 61 NORTH OF ROUTE C,C
ADULT,36,"FLORISSANT, MO",NO INJURY,YES,2024-08-19,9:35PM,ST. LOUIS,NB 367 SOUTH OF 270,C
ADULT,37,"ST. LOUIS, MO",NO INJURY,NO,2024-08-19,9:35PM,ST. LOUIS,NB 367 SOUTH OF 270,C
JUVENILE,15,"ST. LOUIS, MO",MODERATE,YES,2024-08-19,9:35PM,ST. LOUIS,NB 367 SOUTH OF 270,C
ADULT,36,"ST. CLAIR, MO",MINOR,NO,2024-08-19,6:43PM,FRANKLIN,2341 WESTWOOD RD,C
ADULT,19,"DE SOTO, MO",MODERATE,YES,2024-08-19,6:36PM,JEFFERSON,RTE Y WEST OF RUSSELL RD,C
JUVENILE,17,"SAINT CLAIR, MO",MODERATE,NO,2024-08-19,5:25PM,FRANKLIN,"WESTBOUND MO-30, EAST OF THE MERAMEC RIVER",C
ADULT,29,"MINERAL POINT, MO",NO INJURY,NO,2024-08-19,4:35PM,WASHINGTON,MO-8 NEAR LOLLAR ROAD,C
ADULT,49,"STEELVILLE, MO",MINOR,YES,2024-08-19,4:35PM,WASHINGTON,MO-8 NEAR LOLLAR ROAD,C
JUVENILE,16,"MINERAL POINT, MO",MINOR,YES,2024-08-19,4:35PM,WASHINGTON,MO-8 NEAR LOLLAR ROAD,C
ADULT,38,"ST. LOUIS, MO",MODERATE,NO,2024-08-19,2:25PM,ST. LOUIS,"I-170, NORTH OF I-64",C
ADULT,74,"ST. LOUIS, MO",NO INJURY,YES,2024-08-19,2:25PM,ST. LOUIS,"I-170, NORTH OF I-64",C
ADULT,22,"ST. LOUIS, MO",NO INJURY,YES,2024-08-19,2:25PM,ST. LOUIS,"I-170, NORTH OF I-64",C
ADULT,71,"ST. LOUIS, MO",NO INJURY,YES,2024-08-19,2:25PM,ST. LOUIS,"I-170, NORTH OF I-64",C
ADULT,26,"UNION, MO",MINOR,YES,2024-08-19,8:59AM,FRANKLIN,HIGHWAY A SOUTH OF COUNTRY CLUB ROAD SOUTH JUNCTION,C
ADULT,64,"VILLA RIDGE, MO",MODERATE,YES,2024-08-19,8:59AM,FRANKLIN,HIGHWAY A SOUTH OF COUNTRY CLUB ROAD SOUTH JUNCTION,C
ADULT,19,"FENTON, MISSOURI",MODERATE,NO,2024-08-18,9:20PM,JEFFERSON,HIGHWAY 141 NORTHBOUND AT HIGHWAY 21 NORTHBOUND,C
ADULT,27,"ARNOLD, MISSOURI",MODERATE,YES,2024-08-18,9:20PM,JEFFERSON,HIGHWAY 141 NORTHBOUND AT HIGHWAY 21 NORTHBOUND,C
ADULT,31,"ARNOLD, MISSOURI",MODERATE,YES,2024-08-18,9:20PM,JEFFERSON,HIGHWAY 141 NORTHBOUND AT HIGHWAY 21 NORTHBOUND,C
ADULT,77,"BOWLING GREEN, MO",MINOR,YES,2024-08-18,6:00PM,PIKE,PIKE 256 HALF MILE SOUTH OF ROUTE NN,C
ADULT,57,"BOWLING GREEN, MO",NO INJURY,YES,2024-08-18,6:00PM,PIKE,PIKE 256 HALF MILE SOUTH OF ROUTE NN,C
ADULT,68,"ARNOLD, MO",MODERATE,NO,2024-08-18,2:05PM,JEFFERSON,WESTBOUND VOGEL AT MILLER ROAD,C
ADULT,50,"IMPERIAL, MO",MODERATE,NO,2024-08-18,2:05PM,JEFFERSON,WESTBOUND VOGEL AT MILLER ROAD,C
ADULT,60,"VILLA RIDGE, MO",SERIOUS,NO,2024-08-18,11:40AM,FRANKLIN,ROUTE V NEAR ST. LOUIS ROCK ROAD,C
ADULT,72,"GRANITE CITY, IL",NO INJURY,YES,2024-08-17,11:45PM,ST. LOUIS,EASTBOUND I-270 WEST OF WEST FLORISSANT RD,C
ADULT,32,"ST LOUIS, MO",MODERATE,YES,2024-08-17,11:45PM,ST. LOUIS,EASTBOUND I-270 WEST OF WEST FLORISSANT RD,C
ADULT,22,"ST LOUIS, MO",NO INJURY,YES,2024-08-17,11:45PM,ST. LOUIS,EASTBOUND I-270 WEST OF WEST FLORISSANT RD,C
ADULT,30,"UNION, MO",MINOR,YES,2024-08-17,7:29PM,WASHINGTON,MO 47 NORTH OF CIRCLE DRIVE,C
ADULT,27,"UNION, MO",MODERATE,YES,2024-08-17,7:29PM,WASHINGTON,MO 47 NORTH OF CIRCLE DRIVE,C
JUVENILE,17,"STE GENEVIEVE, MO",MODERATE,YES,2024-08-17,6:50PM,STE. GENEVIEVE,SUGAR BOTTOM ROAD WEST OF QUARRY HILLS ROAD,C
ADULT,53,"ELSBERRY, MO",MODERATE,YES,2024-08-17,4:00PM,LINCOLN,ROUTE B EAST OF ROUTE W,C
ADULT,76,"PARK HILLS, MO",SERIOUS,NO,2024-08-17,2:23PM,ST. FRANCOIS,US 67 AT THE ENTRANCE TO ST. FRANCOIS STATE PARK,C
ADULT,57,"FESTUS, MO",NO INJURY,YES,2024-08-17,2:23PM,ST. FRANCOIS,US 67 AT THE ENTRANCE TO ST. FRANCOIS STATE PARK,C
ADULT,80,"PARK HILLS, MO",NO INJURY,YES,2024-08-17,2:23PM,ST. FRANCOIS,US 67 AT THE ENTRANCE TO ST. FRANCOIS STATE PARK,C
ADULT,51,"O'FALLON, MO",SERIOUS,YES,2024-08-17,11:53AM,ST. CHARLES,EASTBOUND HIGHWAY 370 WEST OF MISSOURI 94,C
ADULT,24,"SALEM, MO",SERIOUS,YES,2024-08-17,10:47AM,FRANKLIN,WESTBOUND INTERSTATE 44 AT 232.2 MILE MARKER,C
ADULT,55,"WENTZVILLE, MO",MODERATE,YES,2024-08-17,10:40AM,WASHINGTON,HIGHWAY 185 AND GUN CLUB ROAD,C
ADULT,23,"SAINT CHARLES, MO",MINOR,YES,2024-08-17,10:30AM,ST. CHARLES,WESTBOUND MO-370 RAMP TO HARRY S TRUMAN BLVD,C
ADULT,54,"ST. CLAIR, MO",MINOR,NO,2024-08-17,9:30AM,FRANKLIN,"I-44 SOUTH OUTER ROAD, EAST OF SUNNY MEADOWS ROAD",C
ADULT,58,"ST. CLAIR, MO",SERIOUS,NO,2024-08-17,9:30AM,FRANKLIN,"I-44 SOUTH OUTER ROAD, EAST OF SUNNY MEADOWS ROAD",C
JUVENILE,17,SILEX MO,NO INJURY,NO,2024-08-17,8:00AM,LINCOLN,SOUTHBOUND ROUTE H AT CAVE FARM RD,C
ADULT,73,TROY MO,SERIOUS,YES,2024-08-17,8:00AM,LINCOLN,SOUTHBOUND ROUTE H AT CAVE FARM RD,C
ADULT,57,"ST. LOUIS, MO",NO INJURY,YES,2024-08-16,10:40PM,ST. LOUIS,EASTBOUND MISSOURI ROUTE 30 AT DELORES DRIVE,C
ADULT,25,"HIGH RIDGE, MO",MINOR,NO,2024-08-16,10:40PM,ST. LOUIS,EASTBOUND MISSOURI ROUTE 30 AT DELORES DRIVE,C
JUVENILE,16,"NEW HAVEN, MO",NO INJURY,YES,2024-08-16,6:39PM,FRANKLIN,ROUTE E AT ROUTE Y,C
ADULT,38,"MARTHASVILLE, MO",MINOR,YES,2024-08-16,6:39PM,FRANKLIN,ROUTE E AT ROUTE Y,C
ADULT,64,"CEDAR HILL, MO",MODERATE,YES,2024-08-16,1:30PM,JEFFERSON,LOCAL HILLSBORO ROAD EAST OF DULIN CREEK ROAD,C
ADULT,62,"CEDAR HILL, MO",MODERATE,YES,2024-08-16,1:30PM,JEFFERSON,LOCAL HILLSBORO ROAD EAST OF DULIN CREEK ROAD,C
ADULT,82,"CEDAR HILL, MO",MINOR,YES,2024-08-16,10:01AM,JEFFERSON,HIGHWAY W AND BYRNESVILLE ROAD,C
ADULT,48,"BONNE TERRE, MO",MINOR,YES,2024-08-16,10:01AM,JEFFERSON,HIGHWAY W AND BYRNESVILLE ROAD,C
ADULT,44,"ST. PETERS, MO",FATAL,UNKNOWN,2024-08-16,4:15AM,ST. LOUIS,WB I-70 RAMP TO SB I-270,C
ADULT,43,"BARNHART, MO",NO INJURY,YES,2024-08-16,3:38AM,JEFFERSON,SOUTHBOUND I-55 NORTH OF IMPERIAL MAIN ST,C
ADULT,35,"ST. LOUIS, MO",SERIOUS,NO,2024-08-16,3:38AM,JEFFERSON,SOUTHBOUND I-55 NORTH OF IMPERIAL MAIN ST,C
ADULT,51,"ST. LOUIS, MO",MINOR,UNKNOWN,2024-08-15,10:43PM,ST. CHARLES,EASTBOUND I-70 AT MILE MARKER 217,C
ADULT,22,"FLORISSANT, MO",NO INJURY,YES,2024-08-15,10:43PM,ST. CHARLES,EASTBOUND I-70 AT MILE MARKER 217,C
ADULT,62,"PERRYVILLE, MO",SERIOUS,NO,2024-08-15,10:20PM,PERRY,2236 COUNTY ROAD 350,C
ADULT,21,"ST. LOUIS, MO",NO INJURY,YES,2024-08-15,6:51PM,FRANKLIN,EASTBOUND US-50 AT ROUTE AT,C
ADULT,21,"CUBA, MO",NO INJURY,YES,2024-08-15,6:51PM,FRANKLIN,EASTBOUND US-50 AT ROUTE AT,C
ADULT,79,"UNION, MO",MODERATE,YES,2024-08-15,6:51PM,FRANKLIN,EASTBOUND US-50 AT ROUTE AT,C
ADULT,21,"ST. CHARLES, MO",MODERATE,UNKNOWN,2024-08-15,5:25PM,ST. CHARLES,HWY 94 AT HWY T,C
JUVENILE,16,"LAKE ST. LOUIS, MO",MINOR,YES,2024-08-15,4:23PM,ST. CHARLES,ROUTE N AT WENTZVILLE SCHOOLS ROAD,C
ADULT,43,"WENTZVILLE, MO",NO INJURY,YES,2024-08-15,4:23PM,ST. CHARLES,ROUTE N AT WENTZVILLE SCHOOLS ROAD,C
ADULT,18,"FESTUS, MO",NO INJURY,YES,2024-08-15,3:54PM,JEFFERSON,GRAVOIS RD WEST OF OAKCREST DR,C
JUVENILE,11,"DITTMER, MO",MINOR,YES,2024-08-15,3:54PM,JEFFERSON,GRAVOIS RD WEST OF OAKCREST DR,C
ADULT,47,"DITTMER, MO",MODERATE,YES,2024-08-15,3:54PM,JEFFERSON,GRAVOIS RD WEST OF OAKCREST DR,C
JUVENILE,13,"DITTMER, MO",MINOR,YES,2024-08-15,3:54PM,JEFFERSON,GRAVOIS RD WEST OF OAKCREST DR,C
ADULT,20,"OWENSVILLE, MO",MINOR,YES,2024-08-15,3:00PM,FRANKLIN,WESTBOUND US-50 AT MO-185,C
ADULT,53,"BOURBON, MO",NO INJURY,YES,2024-08-15,3:00PM,FRANKLIN,WESTBOUND US-50 AT MO-185,C
ADULT,43,"ROBERTSVILLE, MO",MODERATE,YES,2024-08-15,12:25PM,ST. LOUIS,SOUTHBOUND I-55 AT MILE MARKER 199,C
ADULT,36,"NEW ATHENS, IL",MODERATE,YES,2024-08-15,12:25PM,ST. LOUIS,SOUTHBOUND I-55 AT MILE MARKER 199,C
ADULT,34,"ST. LOUIS, MO",MODERATE,NO,2024-08-15,12:25PM,ST. LOUIS,SOUTHBOUND I-55 AT MILE MARKER 199,C
ADULT,26,"PARK HILLS, MO",SERIOUS,YES,2024-08-15,2:44AM,ST. FRANCOIS,SOUTHBOUND US 67 NEAR PARKWAY DRIVE,C
ADULT,34,"PARK HILLS, MO",SERIOUS,YES,2024-08-15,2:44AM,ST. FRANCOIS,SOUTHBOUND US 67 NEAR PARKWAY DRIVE,C
ADULT,24,"ST. CHARLES, MO",MODERATE,YES,2024-08-14,6:52PM,ST. CHARLES,EASTBOUND INTERSTATE 70 JUST WEST OF US-61,C
ADULT,69,"BISMARCK, MO",NO INJURY,YES,2024-08-14,4:16PM,ST. FRANCOIS,ROUTE N AT ROUTE NN,C
ADULT,23,"LEADINGTON, MO",MINOR,YES,2024-08-14,4:16PM,ST. FRANCOIS,ROUTE N AT ROUTE NN,C
ADULT,28,"SULLIVAN, MO",MINOR,YES,2024-08-14,3:00PM,FRANKLIN,I-44 WESTBOUND AT 231.2 MILE MARKER,C
ADULT,23,"JEFFERSON CITY, MO",MODERATE,YES,2024-08-14,9:00AM,ST. LOUIS,I-64 WB WEST OF I-170,C
ADULT,25,"JEFFERSON CITY, MO",MODERATE,YES,2024-08-14,9:00AM,ST. LOUIS,I-64 WB WEST OF I-170,C
ADULT,30,"GRANITE CITY, IL",MINOR,YES,2024-08-14,9:00AM,ST. LOUIS,I-64 WB WEST OF I-170,C
ADULT,23,"WILDWOOD, MO",MODERATE,YES,2024-08-14,8:55AM,PERRY,SOUTHBOUND PERRY COUNTY ROAD 806 SOUTH OF ROUTE M,C
ADULT,31,"DESLOGE, MO",MINOR,YES,2024-08-14,12:07AM,ST. FRANCOIS,ROUTE B NEAR EDGAR RD,C
ADULT,20,"HIGH RIDGE, MO",MODERATE,YES,2024-08-13,9:13PM,JEFFERSON,WB HWY 30 AT DELORES DR,C
ADULT,29,"HILLSBORO, MO",NO INJURY,YES,2024-08-13,9:13PM,JEFFERSON,WB HWY 30 AT DELORES DR,C
JUVENILE,17,"FESTUS, MO",NO INJURY,NO,2024-08-13,6:32PM,JEFFERSON,ROUTE A AT OLD STATE HIGHWAY A,C
ADULT,20,"FESTUS, MO",MINOR,NO,2024-08-13,6:32PM,JEFFERSON,ROUTE A AT OLD STATE HIGHWAY A,C
JUVENILE,16,"FESTUS, MO",MINOR,YES,2024-08-13,6:32PM,JEFFERSON,ROUTE A AT OLD STATE HIGHWAY A,C
ADULT,49,"FESTUS, MO",MINOR,YES,2024-08-13,6:32PM,JEFFERSON,ROUTE A AT OLD STATE HIGHWAY A,C
ADULT,51,"ST LOUIS, MO",MODERATE,YES,2024-08-13,9:29AM,ST. LOUIS,WESTBOUND INTERSTATE 70 WEST OF LUCAS AND HUNT ROAD,C
JUVENILE,17,"UNION, MO",MINOR,YES,2024-08-12,9:30PM,FRANKLIN,100 EB EAST OF ST JOHNS RD,C
ADULT,32,"HOUSE SPRINGS, MO",MINOR,YES,2024-08-12,1:50PM,JEFFERSON,OLD HIGHWAY 21 AT WEST FOUR RIDGE ROAD,C
ADULT,63,"HOUSE SPRINGS, MO",MINOR,NO,2024-08-12,1:50PM,JEFFERSON,OLD HIGHWAY 21 AT WEST FOUR RIDGE ROAD,C
ADULT,56,"HOUSE SPRINGS, MO",MINOR,YES,2024-08-12,1:50PM,JEFFERSON,OLD HIGHWAY 21 AT WEST FOUR RIDGE ROAD,C
ADULT,45,"ROBERTSVILLE, MO",SERIOUS,YES,2024-08-12,12:40PM,LINCOLN,ROUTE H NORTHBOUND 2 MILES NORTH OF TROY,C
ADULT,34,ST. LOUIS MO,MODERATE,NO,2024-08-11,8:10PM,ST. CHARLES,"WESTBOUND INTERSTATE 70, WEST OF BRYAN ROAD",C
ADULT,30,"HIALEAH, FL",MINOR,UNKNOWN,2024-08-11,8:10PM,ST. CHARLES,"WESTBOUND INTERSTATE 70, WEST OF BRYAN ROAD",C
JUVENILE,17,"DE SOTO, MO",MINOR,YES,2024-08-11,8:05PM,ST. FRANCOIS,9637 SILVER SPRINGS ROAD,C
ADULT,36,"DE SOTO, MO",NO INJURY,NO,2024-08-11,8:05PM,ST. FRANCOIS,9637 SILVER SPRINGS ROAD,C
ADULT,19,"BONNE TERRE, MO",MINOR,YES,2024-08-11,8:05PM,ST. FRANCOIS,9637 SILVER SPRINGS ROAD,C
ADULT,35,"O'FALLON, MO",MODERATE,NO,2024-08-11,5:23PM,ST. CHARLES,WESTBOUND I-70 WEST OF ROUTE A,C
ADULT,30,"ST. PETERS, MO",MODERATE,YES,2024-08-11,4:01PM,ST. CHARLES,HWY 94 WEST OF SOLDIERS RD,C
ADULT,27,"LONEDELL, MO",SERIOUS,YES,2024-08-11,1:40PM,FRANKLIN,HWY N AT VALLEY DR,C
ADULT,27,"INDIANAPOLIS, IN",MINOR,YES,2024-08-10,9:31PM,FRANKLIN,WESTBOUND INTERSTATE 44 AT THE 228.4 MILE MARKER,C
JUVENILE,5,"STEELVILLE, MO",FATAL,YES,2024-08-10,9:31PM,FRANKLIN,WESTBOUND INTERSTATE 44 AT THE 228.4 MILE MARKER,C
ADULT,39,"ONTARIO, CANADA",NO INJURY,YES,2024-08-10,9:31PM,FRANKLIN,WESTBOUND INTERSTATE 44 AT THE 228.4 MILE MARKER,C
ADULT,25,"MERCED, CA",NO INJURY,YES,2024-08-10,9:31PM,FRANKLIN,WESTBOUND INTERSTATE 44 AT THE 228.4 MILE MARKER,C
ADULT,32,"STEELVILLE, MO",FATAL,YES,2024-08-10,9:31PM,FRANKLIN,WESTBOUND INTERSTATE 44 AT THE 228.4 MILE MARKER,C
ADULT,25,"ROLLA, MO",FATAL,YES,2024-08-10,9:31PM,FRANKLIN,WESTBOUND INTERSTATE 44 AT THE 228.4 MILE MARKER,C
ADULT,59,"SOUTH LYON, MI",NO INJURY,YES,2024-08-10,3:40PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 SOUTH OF LADUE ROAD,C
ADULT,66,"ST. LOUIS, MO",MINOR,YES,2024-08-10,3:40PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 SOUTH OF LADUE ROAD,C
JUVENILE,17,"ST. LOUIS, MO",NO INJURY,YES,2024-08-10,3:40PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 SOUTH OF LADUE ROAD,C
ADULT,56,"ELDON, MO",NO INJURY,YES,2024-08-10,8:06AM,ST. CHARLES,WESTBOUND 70 WEST OF ZUMBEHL ROAD,C
ADULT,20,"ARNOLD, MO",MODERATE,YES,2024-08-10,8:06AM,ST. CHARLES,WESTBOUND 70 WEST OF ZUMBEHL ROAD,C
ADULT,29,"GRESHAM, MO",NO INJURY,EXEMPT,2024-08-10,8:06AM,ST. CHARLES,WESTBOUND 70 WEST OF ZUMBEHL ROAD,C
JUVENILE,17,"ST. LOUIS, MO",MINOR,YES,2024-08-10,12:55AM,JEFFERSON,TWIN RIVER ROAD EAST OF RIVER BEND DRIVE,C
ADULT,63,"MARQUAND, MO",MODERATE,YES,2024-08-09,10:50AM,ST. FRANCOIS,RTE D NORTH OF KING ARTHURS CT,C
ADULT,45,ARNOLD MO,MODERATE,YES,2024-08-09,4:05AM,ST. LOUIS,SOUTHBOUND I-55 NORTH OF BUTLER HILL RD,C
ADULT,52,DEL RIO TX,NO INJURY,YES,2024-08-09,4:05AM,ST. LOUIS,SOUTHBOUND I-55 NORTH OF BUTLER HILL RD,C
ADULT,22,"FLORISSANT, MO",MODERATE,UNKNOWN,2024-08-08,9:05PM,ST. CHARLES,364 WB RAMP FROM MUEGGE RD,C
JUVENILE,16,"IMPERIAL, MO",MODERATE,YES,2024-08-08,12:15PM,JEFFERSON,MILLER ROAD SOUTH OF GALENA COURT,C
JUVENILE,14,"IMPERIAL, MO",MODERATE,YES,2024-08-08,12:15PM,JEFFERSON,MILLER ROAD SOUTH OF GALENA COURT,C
ADULT,35,ST LOUIS MO,MINOR,YES,2024-08-08,10:00AM,ST. LOUIS,NORTHBOUND I-270 NORTH OF I-55,C
ADULT,34,ST LOUIS MO,NO INJURY,YES,2024-08-08,10:00AM,ST. LOUIS,NORTHBOUND I-270 NORTH OF I-55,C
ADULT,34,ST LOUIS MO,NO INJURY,YES,2024-08-08,10:00AM,ST. LOUIS,NORTHBOUND I-270 NORTH OF I-55,C
ADULT,32,FARMINGTON MO,NO INJURY,YES,2024-08-08,10:00AM,ST. LOUIS,NORTHBOUND I-270 NORTH OF I-55,C
ADULT,52,LOUISVILLE KY,NO INJURY,YES,2024-08-08,5:00AM,FRANKLIN,WESTBOUND I-44 WEST OF THE REST AREA,C
ADULT,56,LOUISVILLE KY,MINOR,YES,2024-08-08,5:00AM,FRANKLIN,WESTBOUND I-44 WEST OF THE REST AREA,C
ADULT,33,BROOKLYN NY,NO INJURY,YES,2024-08-08,5:00AM,FRANKLIN,WESTBOUND I-44 WEST OF THE REST AREA,C
ADULT,19,"HILLSBORO, MO",MINOR,YES,2024-08-07,6:52PM,JEFFERSON,HIGHWAY A AT PLASS ROAD,C
JUVENILE,16,"HILLSBORO, MO",MINOR,YES,2024-08-07,6:52PM,JEFFERSON,HIGHWAY A AT PLASS ROAD,C
ADULT,39,"HILLSBORO, MO",MINOR,YES,2024-08-07,6:52PM,JEFFERSON,HIGHWAY A AT PLASS ROAD,C
ADULT,50,ST LOUIS MO,SERIOUS,YES,2024-08-07,4:00PM,FRANKLIN,INTERSTATE 44 EASTBOUND AT THE 243.2 MILE MARKER,C
ADULT,34,"BONNE TERRE, MO",NO INJURY,YES,2024-08-07,5:35AM,ST. FRANCOIS,HIGHWAY 47 NORTH OF BUCHANAN STREET,C
ADULT,40,"BONNE TERRE, MO",FATAL,EXEMPT,2024-08-07,5:35AM,ST. FRANCOIS,HIGHWAY 47 NORTH OF BUCHANAN STREET,C
ADULT,58,"EOLIA, MO",NO INJURY,YES,2024-08-06,9:40PM,ST. CHARLES,WESTBOUND I-70 EAST OF LAKE ST. LOUIS BOULEVARD,C
ADULT,32,"WENTZVILLE, MO",MINOR,YES,2024-08-06,9:40PM,ST. CHARLES,WESTBOUND I-70 EAST OF LAKE ST. LOUIS BOULEVARD,C
ADULT,53,"O'FALLON, MO",NO INJURY,YES,2024-08-06,8:15PM,ST. CHARLES,WESTBOUND INTERSTATE 64 WEST OF ROUTE K,C
ADULT,60,"WENTZVILLE, MO",NO INJURY,YES,2024-08-06,8:15PM,ST. CHARLES,WESTBOUND INTERSTATE 64 WEST OF ROUTE K,C
ADULT,54,"WENTZVILLE, MO",MODERATE,YES,2024-08-06,8:15PM,ST. CHARLES,WESTBOUND INTERSTATE 64 WEST OF ROUTE K,C
ADULT,55,"LAKE ST LOUIS, MO",MODERATE,YES,2024-08-06,8:15PM,ST. CHARLES,WESTBOUND INTERSTATE 64 WEST OF ROUTE K,C
ADULT,27,"FENTON, MO",NO INJURY,YES,2024-08-06,6:28PM,JEFFERSON,MILLER ROAD AT MAREDA LANE,C
ADULT,30,"ARNOLD, MO",NO INJURY,YES,2024-08-06,6:28PM,JEFFERSON,MILLER ROAD AT MAREDA LANE,C
ADULT,20,"ARNOLD, MO",MODERATE,YES,2024-08-06,6:28PM,JEFFERSON,MILLER ROAD AT MAREDA LANE,C
ADULT,44,"HERMANN, MO",NO INJURY,YES,2024-08-06,4:20PM,FRANKLIN,WESTBOUND HIGHWAY 100 WEST OF YEATES ROAD,C
JUVENILE,16,"NEW HAVEN, MO",MINOR,YES,2024-08-06,4:20PM,FRANKLIN,WESTBOUND HIGHWAY 100 WEST OF YEATES ROAD,C
ADULT,22,"BERGER, MO",NO INJURY,YES,2024-08-06,4:20PM,FRANKLIN,WESTBOUND HIGHWAY 100 WEST OF YEATES ROAD,C
ADULT,30,"FESTUS, MO",MINOR,YES,2024-08-06,1:53PM,JEFFERSON,NORTHBOUND I-55 AT 188 MILE MARKER,C
ADULT,26,MARYLAND HEIGHTS MO,MODERATE,YES,2024-08-06,11:59AM,ST. LOUIS,INTERSTATE 70 WESTBOUND EAST OF AIRFLIGHT,C
